dataset,run_tag,feature_mode,delan_id,lstm_id,run_dir,split,H,delan_mse,delan_rmse,res_mse,res_rmse,rg_mse,rg_rmse,delan_joint_rmse_0,res_joint_rmse_0,rg_joint_rmse_0,delan_joint_rmse_1,res_joint_rmse_1,rg_joint_rmse_1,delan_joint_rmse_2,res_joint_rmse_2,rg_joint_rmse_2,delan_joint_rmse_3,res_joint_rmse_3,rg_joint_rmse_3,delan_joint_rmse_4,res_joint_rmse_4,rg_joint_rmse_4,delan_joint_rmse_5,res_joint_rmse_5,rg_joint_rmse_5,metrics_path,backend,gain,gain_ratio,feature_backend,joint_gain_0,joint_gain_ratio_0,joint_gain_1,joint_gain_ratio_1,joint_gain_2,joint_gain_ratio_2,joint_gain_3,joint_gain_ratio_3,joint_gain_4,joint_gain_ratio_4,joint_gain_5,joint_gain_ratio_5
delan_UR3_Load0_combined_26,A,full,jax_struct_s2_ep300,s2_H25_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_full__lstm_s2_H25_ep80_b256_u128_do0p1,test,25,0.2028040587902069,0.4503377079963684,0.09705948084592819,0.31154370307922363,0.097059465944767,0.31154367327690125,0.4929437041282654,0.32688868045806885,0.32688865065574646,0.7000579833984375,0.4385024607181549,0.4385024607181549,0.3914329707622528,0.2730032205581665,0.2730032205581665,0.3687446713447571,0.3007763624191284,0.30077633261680603,0.3361133635044098,0.2646668255329132,0.2646668255329132,0.2856264114379883,0.21947288513183594,0.21947290003299713,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_full__lstm_s2_H25_ep80_b256_u128_do0p1/metrics_test_H25.txt,jax,0.13879403471946716,0.6918001041107879,full|jax,0.16605505347251892,0.6631358670739592,0.2615555226802826,0.6263802015219382,0.1184297502040863,0.697445644465096,0.06796833872795105,0.8156764178311225,0.07144653797149658,0.7874332123347448,0.06615351140499115,0.7683914765726992
delan_UR3_Load0_combined_26,A,full,jax_struct_s2_ep300,s2_H50_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_full__lstm_s2_H50_ep80_b256_u128_do0p1,test,50,0.20523682236671448,0.45303070545196533,0.09115975350141525,0.30192673206329346,0.09115975350141525,0.30192673206329346,0.4949171841144562,0.31531623005867004,0.31531623005867004,0.7060791850090027,0.41189664602279663,0.41189664602279663,0.39187729358673096,0.2640891373157501,0.2640891373157501,0.3720104396343231,0.30109357833862305,0.30109357833862305,0.3386537432670593,0.2600227892398834,0.2600227892398834,0.2850990891456604,0.22329576313495636,0.22329576313495636,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_full__lstm_s2_H50_ep80_b256_u128_do0p1/metrics_test_H50.txt,jax,0.15110397338867188,0.6664597530140407,full|jax,0.17960095405578613,0.6371090763858969,0.29418253898620605,0.5833575819368544,0.12778815627098083,0.6739077298881606,0.07091686129570007,0.8093686258767104,0.0786309540271759,0.7678131259716559,0.06180332601070404,0.7832215943028565
delan_UR3_Load0_combined_26,A,state,jax_struct_s2_ep300,s0_H25_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state__lstm_s0_H25_ep80_b256_u128_do0p1,test,25,0.5054680109024048,0.71096271276474,0.49273407459259033,0.701950192451477,0.49273407459259033,0.701950192451477,0.966310977935791,0.9640138745307922,0.9640138745307922,1.0605343580245972,1.0500264167785645,1.050026535987854,0.7794368863105774,0.7798051238059998,0.7798051238059998,0.3784692585468292,0.35645511746406555,0.35645511746406555,0.33021700382232666,0.3115822672843933,0.3115822672843933,0.33839020133018494,0.3037736117839813,0.3037736117839813,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state__lstm_s0_H25_ep80_b256_u128_do0p1/metrics_test_H25.txt,jax,0.00901252031326294,0.9873234979114225,state|jax,0.0022971034049987793,0.9976228114370533,0.010507822036743164,0.9900919551005254,-0.0003682374954223633,1.000472440427044,0.022014141082763672,0.9418337405598299,0.01863473653793335,0.9435682102307494,0.03461658954620361,0.897702151509918
delan_UR3_Load0_combined_26,A,state,jax_struct_s2_ep300,s0_H50_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state__lstm_s0_H50_ep80_b256_u128_do0p1,test,50,0.5115545392036438,0.715230405330658,0.47796717286109924,0.6913517117500305,0.47796717286109924,0.6913517117500305,0.9738426804542542,0.9558768272399902,0.9558767676353455,1.0660374164581299,1.004119634628296,1.004119634628296,0.7841456532478333,0.7818061113357544,0.7818061113357544,0.379089891910553,0.36093950271606445,0.36093947291374207,0.3322561979293823,0.3197641372680664,0.3197641372680664,0.3398943841457367,0.3195142447948456,0.3195142447948456,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state__lstm_s0_H50_ep80_b256_u128_do0p1/metrics_test_H50.txt,jax,0.02387869358062744,0.9666139842452753,state|jax,0.01796591281890869,0.9815515245126365,0.061917781829833984,0.9419178155720336,0.0023395419120788574,0.9970164447097439,0.018150418996810913,0.952121068421699,0.012492060661315918,0.9624023246543892,0.020380139350891113,0.9400397879414427
delan_UR3_Load0_combined_26,A,state,jax_struct_s2_ep300,s1_H25_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state__lstm_s1_H25_ep80_b256_u128_do0p1,test,25,0.3846338391304016,0.6201885342597961,0.3126448094844818,0.559146523475647,0.3126448094844818,0.559146523475647,0.8736943602561951,0.7969522476196289,0.7969522476196289,0.6532812714576721,0.5510560870170593,0.5510560870170593,0.6423054337501526,0.5835782289505005,0.5835782289505005,0.33417049050331116,0.23290735483169556,0.23290735483169556,0.4530750513076782,0.41624021530151367,0.41624021530151367,0.6230405569076538,0.6074581146240234,0.6074581146240234,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state__lstm_s1_H25_ep80_b256_u128_do0p1/metrics_test_H25.txt,jax,0.06104201078414917,0.9015750736878687,state|jax,0.07674211263656616,0.9121636625718141,0.10222518444061279,0.8435204116405834,0.0587272047996521,0.908568102161664,0.1012631356716156,0.6969716400777997,0.03683483600616455,0.9187003656461533,0.015582442283630371,0.9749896822753066
delan_UR3_Load0_combined_26,A,state,jax_struct_s2_ep300,s1_H50_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state__lstm_s1_H50_ep80_b256_u128_do0p1,test,50,0.3798697292804718,0.6163357496261597,0.3035414516925812,0.5509459376335144,0.3035414218902588,0.5509459376335144,0.8713817596435547,0.7893871665000916,0.7893871665000916,0.6529021859169006,0.522182822227478,0.522182822227478,0.6363491415977478,0.5888326168060303,0.5888326168060303,0.32852721214294434,0.23583051562309265,0.23583051562309265,0.45031294226646423,0.4097728133201599,0.4097728133201599,0.6147984862327576,0.5959761738777161,0.5959761738777161,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state__lstm_s1_H50_ep80_b256_u128_do0p1/metrics_test_H50.txt,jax,0.06538981199264526,0.8939055343904557,state|jax,0.08199459314346313,0.9059027891781857,0.1307193636894226,0.7997872169690359,0.04751652479171753,0.9253294745202093,0.09269669651985168,0.7178416487474446,0.04054012894630432,0.9099734314935246,0.018822312355041504,0.9693845824663994
delan_UR3_Load0_combined_26,A,state,jax_struct_s2_ep300,s2_H25_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state__lstm_s2_H25_ep80_b256_u128_do0p1,test,25,0.2028040587902069,0.4503377079963684,0.12706878781318665,0.3564670979976654,0.12706878781318665,0.3564670979976654,0.4929437041282654,0.4149198532104492,0.4149198532104492,0.7000579833984375,0.464310884475708,0.464310884475708,0.3914329707622528,0.2822719216346741,0.2822718918323517,0.3687446713447571,0.349225789308548,0.349225789308548,0.3361133635044098,0.30864572525024414,0.30864572525024414,0.2856264114379883,0.27887293696403503,0.27887293696403503,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state__lstm_s2_H25_ep80_b256_u128_do0p1/metrics_test_H25.txt,jax,0.093870609998703,0.7915550744876554,state|jax,0.07802385091781616,0.8417185364892821,0.2357470989227295,0.6632463245711545,0.10916107892990112,0.721124465531538,0.019518882036209106,0.947066673628051,0.02746763825416565,0.9182786487041736,0.006753474473953247,0.9763555672602094
delan_UR3_Load0_combined_26,A,state,jax_struct_s2_ep300,s2_H50_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state__lstm_s2_H50_ep80_b256_u128_do0p1,test,50,0.20523682236671448,0.45303070545196533,0.12861144542694092,0.3586243689060211,0.12861144542694092,0.3586243689060211,0.4949171841144562,0.40731459856033325,0.40731459856033325,0.7060791850090027,0.4798257052898407,0.4798257052898407,0.39187729358673096,0.28572267293930054,0.28572267293930054,0.3720104396343231,0.34572145342826843,0.34572145342826843,0.3386537432670593,0.3089699447154999,0.3089699447154999,0.2850990891456604,0.2809021770954132,0.2809021770954132,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state__lstm_s2_H50_ep80_b256_u128_do0p1/metrics_test_H50.txt,jax,0.09440633654594421,0.7916116161447382,state|jax,0.08760258555412292,0.8229954659770641,0.226253479719162,0.679563589293066,0.10615462064743042,0.7291126013558219,0.026288986206054688,0.9293326654168735,0.029683798551559448,0.9123476437461048,0.004196912050247192,0.9852791109826978
delan_UR3_Load0_combined_26,A,,jax_struct_s2_ep300,s0_H25_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state_tauhat__lstm_s0_H25_ep80_b256_u128_do0p1,test,25,0.5054680109024048,0.71096271276474,0.37583738565444946,0.6130557656288147,0.37583738565444946,0.6130557656288147,0.966310977935791,0.758362352848053,0.7583622932434082,1.0605343580245972,0.9785361886024475,0.9785361886024475,0.7794368863105774,0.6841742396354675,0.6841742396354675,0.3784692585468292,0.32807299494743347,0.32807299494743347,0.33021700382232666,0.2770783007144928,0.2770783007144928,0.33839020133018494,0.2643287479877472,0.2643287479877472,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state_tauhat__lstm_s0_H25_ep80_b256_u128_do0p1/metrics_test_H25.txt,jax,0.09790694713592529,0.8622896174748858,None|jax,0.2079486846923828,0.7848014878847827,0.08199816942214966,0.9226822131676304,0.09526264667510986,0.8777801662351002,0.05039626359939575,0.8668418571355114,0.05313870310783386,0.8390794462649017,0.07406145334243774,0.7811359399553885
delan_UR3_Load0_combined_26,A,,jax_struct_s2_ep300,s0_H50_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state_tauhat__lstm_s0_H50_ep80_b256_u128_do0p1,test,50,0.5115545392036438,0.715230405330658,0.3964495062828064,0.6296423673629761,0.3964495062828064,0.6296423673629761,0.9738426804542542,0.7846908569335938,0.7846908569335938,1.0660374164581299,0.9903715252876282,0.9903715252876282,0.7841456532478333,0.7173729538917542,0.7173729538917542,0.379089891910553,0.3380700945854187,0.3380700945854187,0.3322561979293823,0.28429028391838074,0.28429028391838074,0.3398943841457367,0.2690359354019165,0.2690359354019165,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state_tauhat__lstm_s0_H50_ep80_b256_u128_do0p1/metrics_test_H50.txt,jax,0.08558803796768188,0.8803350118650035,None|jax,0.1891518235206604,0.8057675769227638,0.07566589117050171,0.9290213551585282,0.0667726993560791,0.9148465606108828,0.04101979732513428,0.8917940092825979,0.04796591401100159,0.8556357584601137,0.07085844874382019,0.7915280391527794
delan_UR3_Load0_combined_26,A,,jax_struct_s2_ep300,s1_H25_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state_tauhat__lstm_s1_H25_ep80_b256_u128_do0p1,test,25,0.3846338391304016,0.6201885342597961,0.2749347984790802,0.5243422389030457,0.2749347984790802,0.5243422389030457,0.8736943602561951,0.7539761662483215,0.7539761662483215,0.6532812714576721,0.47890475392341614,0.47890475392341614,0.6423054337501526,0.559472918510437,0.559472918510437,0.33417049050331116,0.24173903465270996,0.24173903465270996,0.4530750513076782,0.386245459318161,0.386245459318161,0.6230405569076538,0.5754514932632446,0.5754514932632446,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state_tauhat__lstm_s1_H25_ep80_b256_u128_do0p1/metrics_test_H25.txt,jax,0.09584629535675049,0.8454561958789767,None|jax,0.11971819400787354,0.8629747432811993,0.17437651753425598,0.733075896780007,0.08283251523971558,0.8710387443617109,0.0924314558506012,0.7234003047025921,0.06682959198951721,0.8524977444760383,0.04758906364440918,0.923618032378809
delan_UR3_Load0_combined_26,A,,jax_struct_s2_ep300,s1_H50_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state_tauhat__lstm_s1_H50_ep80_b256_u128_do0p1,test,50,0.3798697292804718,0.6163357496261597,0.27244696021080017,0.5219644904136658,0.27244696021080017,0.5219644904136658,0.8713817596435547,0.7386889457702637,0.7386889457702637,0.6529021859169006,0.5187768340110779,0.5187768340110779,0.6363491415977478,0.5479657649993896,0.5479657649993896,0.32852721214294434,0.23730720579624176,0.23730720579624176,0.45031294226646423,0.37969720363616943,0.37969720363616943,0.6147984862327576,0.5649232268333435,0.5649232268333435,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state_tauhat__lstm_s1_H50_ep80_b256_u128_do0p1/metrics_test_H50.txt,jax,0.0943712592124939,0.846883359808781,None|jax,0.13269281387329102,0.8477213776800079,0.13412535190582275,0.79457052710359,0.08838337659835815,0.8611086731783045,0.09122000634670258,0.7223365280711902,0.0706157386302948,0.8431851896708106,0.04987525939941406,0.918875435583731
delan_UR3_Load0_combined_26,A,,jax_struct_s2_ep300,s2_H25_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state_tauhat__lstm_s2_H25_ep80_b256_u128_do0p1,test,25,0.2028040587902069,0.4503377079963684,0.09557215869426727,0.3091474771499634,0.09557215869426727,0.3091474771499634,0.4929437041282654,0.33226126432418823,0.3322612941265106,0.7000579833984375,0.42987489700317383,0.42987489700317383,0.3914329707622528,0.27041110396385193,0.27041107416152954,0.3687446713447571,0.2880999445915222,0.2880999445915222,0.3361133635044098,0.2725023031234741,0.2725023031234741,0.2856264114379883,0.21876856684684753,0.21876856684684753,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state_tauhat__lstm_s2_H25_ep80_b256_u128_do0p1/metrics_test_H25.txt,jax,0.14119023084640503,0.686479216953461,None|jax,0.16068241000175476,0.6740349685854904,0.27018308639526367,0.6140561313454957,0.12102189660072327,0.6908234470768966,0.08064472675323486,0.7812992755688224,0.06361106038093567,0.8107452208454036,0.06685784459114075,0.7659255520014958
delan_UR3_Load0_combined_26,A,,jax_struct_s2_ep300,s2_H50_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state_tauhat__lstm_s2_H50_ep80_b256_u128_do0p1,test,50,0.20523682236671448,0.45303070545196533,0.10641263425350189,0.32620948553085327,0.10641263425350189,0.32620948553085327,0.4949171841144562,0.3404405117034912,0.3404405117034912,0.7060791850090027,0.4851258099079132,0.4851258099079132,0.39187729358673096,0.27280452847480774,0.27280452847480774,0.3720104396343231,0.3015013337135315,0.3015013337135315,0.3386537432670593,0.2662513554096222,0.2662513554096222,0.2850990891456604,0.22585855424404144,0.22585855424404144,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_state_tauhat__lstm_s2_H50_ep80_b256_u128_do0p1/metrics_test_H50.txt,jax,0.12682121992111206,0.7200604321188581,None|jax,0.15447667241096497,0.6878736940860793,0.22095337510108948,0.687069977713233,0.11907276511192322,0.696147832342907,0.07050910592079163,0.8104647117158854,0.07240238785743713,0.7862052633496472,0.05924053490161896,0.7922107184588293
delan_UR3_Load0_combined_26,A,,jax_struct_s2_ep300,s0_H25_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_tau_hat__lstm_s0_H25_ep80_b256_u128_do0p1,test,25,0.5054680109024048,0.71096271276474,0.45882055163383484,0.6773629188537598,0.45882055163383484,0.6773629188537598,0.966310977935791,0.8954250812530518,0.8954250812530518,1.0605343580245972,0.9861136674880981,0.9861136674880981,0.7794368863105774,0.7806404829025269,0.7806404829025269,0.3784692585468292,0.38634636998176575,0.38634636998176575,0.33021700382232666,0.32912057638168335,0.32912057638168335,0.33839020133018494,0.33424869179725647,0.33424869179725647,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_tau_hat__lstm_s0_H25_ep80_b256_u128_do0p1/metrics_test_H25.txt,jax,0.033599793910980225,0.9527404274405337,None|jax,0.07088589668273926,0.9266427699764274,0.07442069053649902,0.9298271762971276,-0.0012035965919494629,1.0015441873653768,-0.007877111434936523,1.0208130812663134,0.0010964274406433105,0.9966796760071348,0.004141509532928467,0.987761142265206
delan_UR3_Load0_combined_26,A,,jax_struct_s2_ep300,s0_H50_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_tau_hat__lstm_s0_H50_ep80_b256_u128_do0p1,test,50,0.5115545392036438,0.715230405330658,0.48347464203834534,0.6953234076499939,0.48347464203834534,0.6953234076499939,0.9738426804542542,0.9646933078765869,0.9646933078765869,1.0660374164581299,0.9645624756813049,0.9645624756813049,0.7841456532478333,0.8150284290313721,0.8150284290313721,0.379089891910553,0.38586896657943726,0.38586896657943726,0.3322561979293823,0.33554330468177795,0.33554330468177795,0.3398943841457367,0.33774611353874207,0.33774611353874207,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_tau_hat__lstm_s0_H50_ep80_b256_u128_do0p1/metrics_test_H50.txt,jax,0.019906997680664062,0.9721670142484213,None|jax,0.009149372577667236,0.9906048761660359,0.10147494077682495,0.90481108898225,-0.03088277578353882,1.0393839787998904,-0.006779074668884277,1.0178824991474154,-0.00328710675239563,1.0098932894943145,0.002148270606994629,0.9936795936996902
delan_UR3_Load0_combined_26,A,,jax_struct_s2_ep300,s1_H25_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_tau_hat__lstm_s1_H25_ep80_b256_u128_do0p1,test,25,0.3846338391304016,0.6201885342597961,0.3418918550014496,0.5847151875495911,0.3418918550014496,0.5847151875495911,0.8736943602561951,0.8195958733558655,0.8195958733558655,0.6532812714576721,0.6376960873603821,0.6376960277557373,0.6423054337501526,0.5726066827774048,0.5726066827774048,0.33417049050331116,0.29589566588401794,0.29589566588401794,0.4530750513076782,0.440019428730011,0.440019428730011,0.6230405569076538,0.6032466888427734,0.6032466888427734,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_tau_hat__lstm_s1_H25_ep80_b256_u128_do0p1/metrics_test_H25.txt,jax,0.03547334671020508,0.9428023177620608,None|jax,0.05409848690032959,0.9380807644397908,0.015585243701934814,0.9761431340788947,0.0696987509727478,0.8914865929658948,0.03827482461929321,0.8854631820971218,0.013055622577667236,0.9711844151648039,0.01979386806488037,0.9682302093412288
delan_UR3_Load0_combined_26,A,,jax_struct_s2_ep300,s1_H50_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_tau_hat__lstm_s1_H50_ep80_b256_u128_do0p1,test,50,0.3798697292804718,0.6163357496261597,0.3287980258464813,0.5734091401100159,0.3287980258464813,0.5734091401100159,0.8713817596435547,0.8325674533843994,0.8325674533843994,0.6529021859169006,0.5572229027748108,0.5572229027748108,0.6363491415977478,0.5865475535392761,0.5865474939346313,0.32852721214294434,0.29701828956604004,0.29701825976371765,0.45031294226646423,0.42432719469070435,0.42432722449302673,0.6147984862327576,0.5973345041275024,0.5973345041275024,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_tau_hat__lstm_s1_H50_ep80_b256_u128_do0p1/metrics_test_H50.txt,jax,0.0429266095161438,0.9303519071509626,None|jax,0.03881430625915527,0.9554566000153222,0.09567928314208984,0.8534554100049105,0.049801647663116455,0.9217384853571511,0.031508952379226685,0.9040902816734799,0.0259857177734375,0.9422940907657481,0.017463982105255127,0.9715939734785823
delan_UR3_Load0_combined_26,A,,jax_struct_s2_ep300,s2_H25_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_tau_hat__lstm_s2_H25_ep80_b256_u128_do0p1,test,25,0.2028040587902069,0.4503377079963684,0.1525035947561264,0.39051708579063416,0.15250356495380402,0.39051705598831177,0.4929437041282654,0.45298779010772705,0.45298779010772705,0.7000579833984375,0.5340573787689209,0.5340573787689209,0.3914329707622528,0.3458002805709839,0.3458002805709839,0.3687446713447571,0.34433868527412415,0.34433868527412415,0.3361133635044098,0.31194716691970825,0.31194716691970825,0.2856264114379883,0.2985737919807434,0.2985737919807434,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_tau_hat__lstm_s2_H25_ep80_b256_u128_do0p1/metrics_test_H25.txt,jax,0.05982065200805664,0.8671649054790255,None|jax,0.03995591402053833,0.9189442654690206,0.1660006046295166,0.76287592090063,0.04563269019126892,0.8834214447944776,0.024405986070632935,0.933813318626062,0.024166196584701538,0.9281010539636444,-0.012947380542755127,1.0453297735232938
delan_UR3_Load0_combined_26,A,,jax_struct_s2_ep300,s2_H50_ep80_b256_u128_do0p1,delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_tau_hat__lstm_s2_H50_ep80_b256_u128_do0p1,test,50,0.20523682236671448,0.45303070545196533,0.16791771352291107,0.4097776412963867,0.16791771352291107,0.4097776412963867,0.4949171841144562,0.4834424555301666,0.4834424555301666,0.7060791850090027,0.5601134896278381,0.5601134896278381,0.39187729358673096,0.34246909618377686,0.34246909618377686,0.3720104396343231,0.35342705249786377,0.35342705249786377,0.3386537432670593,0.3367462158203125,0.3367462158203125,0.2850990891456604,0.3232126832008362,0.3232126832008362,/workspace/shared/evaluation/delan_UR3_Load0_combined_26__A__K100_tf0p3__delan_jax_struct_s2_ep300__feat_tau_hat__lstm_s2_H50_ep80_b256_u128_do0p1/metrics_test_H50.txt,jax,0.04325306415557861,0.9045250936966243,None|jax,0.01147472858428955,0.9768148511456093,0.14596569538116455,0.7932729097809286,0.0494081974029541,0.8739192134590493,0.01858338713645935,0.950046060119371,0.0019075274467468262,0.9943673221257071,-0.03811359405517578,1.1336854290534162
